S No.;Date;App Name;Usage (in Seconds);Launch Count;is Monitoring;is SystemApp;Package Name
408;2020/01/08;Instagram;1446;34;Yes;No;com.instagram.android
409;2020/01/09;Instagram;785;33;Yes;No;com.instagram.android
410;2020/01/08;Calendar;109;2;Yes;No;com.google.android.calendar
411;2020/01/08;Chrome;216;5;Yes;No;com.android.chrome
412;2020/01/09;Google;86;7;Yes;No;com.google.android.googlequicksearchbox
413;2020/01/08;Google;48;3;Yes;No;com.google.android.googlequicksearchbox
414;2020/01/09;Messaging;2;1;Yes;No;com.android.mms
415;2020/01/10;WhatsApp;941;52;Yes;No;com.whatsapp
416;2020/01/10;Feedback;2;1;No;Yes;com.miui.bugreport
417;2020/01/10;Facebook;91;3;Yes;No;com.facebook.katana
418;2020/01/10;EL PAÍS;566;8;Yes;No;com.elpais.elpais
419;2020/01/10;Instagram;675;27;Yes;No;com.instagram.android
420;2020/01/10;Drive;27;3;Yes;No;com.google.android.apps.docs
421;2020/01/10;Clock;45;6;Yes;No;com.android.deskclock
422;2020/01/10;TooGoodToGo;14;2;Yes;No;com.app.tgtg
423;2020/01/10;System launcher;1006;113;No;Yes;com.miui.home
424;2020/01/10;Tinder (Uninstalled);93;2;Yes;No;com.tinder
425;2020/01/10;Maps;156;11;Yes;No;com.google.android.apps.maps
426;2020/01/10;Messaging;8;1;Yes;No;com.android.mms
427;2020/01/10;Contacts and dialer;16;7;Yes;No;com.android.contacts
428;2020/01/10;Gmail;312;34;Yes;No;com.google.android.gm
429;2020/01/10;Android system;8;3;No;Yes;android
430;2020/01/10;Chrome;8;1;Yes;No;com.android.chrome
431;2020/01/10;YourHour;31;2;Yes;No;com.mindefy.phoneaddiction.mobilepe
432;2020/01/10;Camera;25;1;Yes;No;com.android.camera
433;2020/01/10;Calculator;25;3;Yes;No;com.miui.calculator
434;2020/01/10;LinkedIn (Uninstalled);303;13;Yes;No;com.linkedin.android
435;2020/01/10;System UI;16;3;No;Yes;com.android.systemui
436;2020/01/10;Photos;125;3;Yes;No;com.google.android.apps.photos
437;2020/01/10;Spotify;191;3;No;No;com.spotify.music
438;2020/01/10;YouTube;64;1;Yes;No;com.google.android.youtube
439;2020/01/10;Phone;639;3;Yes;No;com.android.incallui
440;2020/01/11;WhatsApp;3268;72;Yes;No;com.whatsapp
441;2020/01/11;Camera;124;2;Yes;No;com.android.camera
442;2020/01/11;LinkedIn (Uninstalled);499;23;Yes;No;com.linkedin.android
443;2020/01/11;Instagram;2274;40;Yes;No;com.instagram.android
444;2020/01/11;Clock;79;4;Yes;No;com.android.deskclock
445;2020/01/11;System launcher;1551;115;No;Yes;com.miui.home
446;2020/01/11;EL PAÍS;363;8;Yes;No;com.elpais.elpais
447;2020/01/11;Maps;145;9;Yes;No;com.google.android.apps.maps
448;2020/01/11;System UI;5;3;No;Yes;com.android.systemui
449;2020/01/11;Tinder (Uninstalled);388;6;Yes;No;com.tinder
450;2020/01/11;Santander;52;1;Yes;No;es.bancosantander.apps
451;2020/01/11;Contacts and dialer;61;2;Yes;No;com.android.contacts
452;2020/01/11;Spotify;316;12;No;No;com.spotify.music
453;2020/01/11;Browser;105;3;Yes;No;com.android.browser
454;2020/01/11;Chrome;479;9;Yes;No;com.android.chrome
455;2020/01/11;Google;170;7;Yes;No;com.google.android.googlequicksearchbox
456;2020/01/11;Gmail;908;38;Yes;No;com.google.android.gm
457;2020/01/11;YourHour;94;1;Yes;No;com.mindefy.phoneaddiction.mobilepe
458;2020/01/12;Maps;35;1;Yes;No;com.google.android.apps.maps
459;2020/01/12;WhatsApp;2339;67;Yes;No;com.whatsapp
460;2020/01/12;LinkedIn (Uninstalled);1288;26;Yes;No;com.linkedin.android
461;2020/01/12;System launcher;1759;112;No;Yes;com.miui.home
462;2020/01/12;Clock;1287;9;Yes;No;com.android.deskclock
463;2020/01/12;Instagram;990;20;Yes;No;com.instagram.android
464;2020/01/12;Spotify;363;7;No;No;com.spotify.music
465;2020/01/12;EL PAÍS;565;14;Yes;No;com.elpais.elpais
466;2020/01/12;Tinder (Uninstalled);301;2;Yes;No;com.tinder
467;2020/01/12;System UI;5;2;No;Yes;com.android.systemui
468;2020/01/12;Google;47;7;Yes;No;com.google.android.googlequicksearchbox
469;2020/01/12;Chrome;667;16;Yes;No;com.android.chrome
470;2020/01/12;Gmail;866;32;Yes;No;com.google.android.gm
471;2020/01/12;YourHour;29;3;Yes;No;com.mindefy.phoneaddiction.mobilepe
472;2020/01/13;Calendar;1;1;Yes;No;com.google.android.calendar
473;2020/01/13;Maps;1014;34;Yes;No;com.google.android.apps.maps
474;2020/01/13;Phone;911;4;Yes;No;com.android.incallui
475;2020/01/13;Google Play services;3;1;No;Yes;com.google.android.gms
476;2020/01/13;WhatsApp;2182;55;Yes;No;com.whatsapp
477;2020/01/13;Camera;2;1;Yes;No;com.android.camera
478;2020/01/13;LinkedIn (Uninstalled);557;24;Yes;No;com.linkedin.android
479;2020/01/13;Clock;168;11;Yes;No;com.android.deskclock
480;2020/01/13;System launcher;804;84;No;Yes;com.miui.home
481;2020/01/13;Instagram;845;20;Yes;No;com.instagram.android
482;2020/01/13;Drive;76;3;Yes;No;com.google.android.apps.docs
483;2020/01/13;EL PAÍS;585;8;Yes;No;com.elpais.elpais
484;2020/01/13;Android system;1;1;No;Yes;android
485;2020/01/13;Tinder (Uninstalled);150;5;Yes;No;com.tinder
486;2020/01/13;Contacts and dialer;16;6;Yes;No;com.android.contacts
487;2020/01/13;System UI;23;9;No;Yes;com.android.systemui
488;2020/01/13;Google;36;5;Yes;No;com.google.android.googlequicksearchbox
489;2020/01/13;YourHour;17;2;Yes;No;com.mindefy.phoneaddiction.mobilepe
490;2020/01/13;Downloads;10;2;Yes;No;com.android.providers.downloads.ui
491;2020/01/13;Chrome;93;3;Yes;No;com.android.chrome
492;2020/01/13;Gmail;241;31;Yes;No;com.google.android.gm
493;2020/01/14;Maps;593;27;Yes;No;com.google.android.apps.maps
494;2020/01/14;Phone;829;4;Yes;No;com.android.incallui
495;2020/01/14;WhatsApp;2822;85;Yes;No;com.whatsapp
496;2020/01/14;LinkedIn (Uninstalled);765;41;Yes;No;com.linkedin.android
497;2020/01/14;Banking (Uninstalled);81;1;Yes;No;com.ing.mobile
498;2020/01/14;Clock;74;9;Yes;No;com.android.deskclock
499;2020/01/14;TooGoodToGo;130;6;Yes;No;com.app.tgtg
500;2020/01/14;System launcher;1016;144;No;Yes;com.miui.home
501;2020/01/14;EL PAÍS;507;7;Yes;No;com.elpais.elpais
502;2020/01/14;Instagram;918;24;Yes;No;com.instagram.android
503;2020/01/14;Ruler (Uninstalled);11;2;Yes;No;net.kosev.rulering
504;2020/01/14;Drive;4;1;Yes;No;com.google.android.apps.docs
505;2020/01/14;InfoJobs (Uninstalled);95;2;Yes;No;net.infojobs.mobile.android
506;2020/01/14;Tinder (Uninstalled);233;6;Yes;No;com.tinder
507;2020/01/14;Android system;1;1;No;Yes;android
508;2020/01/14;Messaging;3;1;Yes;No;com.android.mms
509;2020/01/14;Contacts and dialer;56;7;Yes;No;com.android.contacts
510;2020/01/14;System UI;22;9;No;Yes;com.android.systemui
511;2020/01/14;YourHour;35;2;Yes;No;com.mindefy.phoneaddiction.mobilepe
512;2020/01/14;Santander;123;3;Yes;No;es.bancosantander.apps
513;2020/01/14;Gmail;604;31;Yes;No;com.google.android.gm
514;2020/01/15;Maps;758;30;Yes;No;com.google.android.apps.maps
515;2020/01/15;LinkedIn (Uninstalled);1479;49;Yes;No;com.linkedin.android
516;2020/01/15;Google Play services;2;1;No;Yes;com.google.android.gms
517;2020/01/15;Banking (Uninstalled);8;1;Yes;No;com.ing.mobile
518;2020/01/15;WhatsApp;2071;56;Yes;No;com.whatsapp
519;2020/01/15;Wallapop;10;1;Yes;No;com.wallapop
520;2020/01/15;Clock;95;5;Yes;No;com.android.deskclock
521;2020/01/15;System launcher;1227;144;No;Yes;com.miui.home
522;2020/01/15;Instagram;227;11;Yes;No;com.instagram.android
523;2020/01/15;EL PAÍS;474;18;Yes;No;com.elpais.elpais
524;2020/01/15;Browser;7;2;Yes;No;com.android.browser
525;2020/01/15;System UI;13;6;No;Yes;com.android.systemui
526;2020/01/15;Tinder (Uninstalled);373;12;Yes;No;com.tinder
527;2020/01/15;Contacts and dialer;62;2;Yes;No;com.android.contacts
528;2020/01/15;Messaging;48;4;Yes;No;com.android.mms
529;2020/01/15;Gmail;533;32;Yes;No;com.google.android.gm
530;2020/01/15;Camera;9;1;Yes;No;com.android.camera
531;2020/01/15;Chrome;217;2;Yes;No;com.android.chrome
532;2020/01/15;Google;22;3;Yes;No;com.google.android.googlequicksearchbox
533;2020/01/16;Phone;441;3;Yes;No;com.android.incallui
534;2020/01/16;LinkedIn (Uninstalled);1331;44;Yes;No;com.linkedin.android
535;2020/01/16;Maps;157;11;Yes;No;com.google.android.apps.maps
536;2020/01/16;Banking (Uninstalled);323;4;Yes;No;com.ing.mobile
537;2020/01/16;Clock;85;8;Yes;No;com.android.deskclock
538;2020/01/16;WhatsApp;392;30;Yes;No;com.whatsapp
539;2020/01/16;Instagram;410;14;Yes;No;com.instagram.android
540;2020/01/16;EL PAÍS;190;3;Yes;No;com.elpais.elpais
541;2020/01/16;Tinder (Uninstalled);297;6;Yes;No;com.tinder
542;2020/01/16;System launcher;1323;94;No;Yes;com.miui.home
543;2020/01/16;System UI;20;5;No;Yes;com.android.systemui
544;2020/01/16;Contacts and dialer;61;5;Yes;No;com.android.contacts
545;2020/01/16;Gmail;871;36;Yes;No;com.google.android.gm
546;2020/01/16;Camera;4;1;Yes;No;com.android.camera
547;2020/01/16;Calendar;1;1;Yes;No;com.android.calendar
548;2020/01/16;Google;17;3;Yes;No;com.google.android.googlequicksearchbox
549;2020/01/16;Santander;54;3;Yes;No;es.bancosantander.apps
550;2020/01/16;Chrome;38;1;Yes;No;com.android.chrome
551;2020/01/17;LinkedIn (Uninstalled);955;31;Yes;No;com.linkedin.android
552;2020/01/17;YourHour;52;1;Yes;No;com.mindefy.phoneaddiction.mobilepe
553;2020/01/17;Calendar;12;3;Yes;No;com.google.android.calendar
554;2020/01/17;Clock;81;7;Yes;No;com.android.deskclock
555;2020/01/17;Maps;261;9;Yes;No;com.google.android.apps.maps
556;2020/01/17;System UI;73;5;No;Yes;com.android.systemui
557;2020/01/17;AntiVirus (Uninstalled);11;1;Yes;No;com.antivirus
558;2020/01/17;Instagram;1106;22;Yes;No;com.instagram.android
559;2020/01/17;Android system;2;2;No;Yes;android
560;2020/01/17;Drive;49;1;Yes;No;com.google.android.apps.docs
561;2020/01/17;EL PAÍS;40;2;Yes;No;com.elpais.elpais
562;2020/01/17;Browser;184;1;Yes;No;com.android.browser
563;2020/01/17;System launcher;866;92;No;Yes;com.miui.home
564;2020/01/17;InfoJobs (Uninstalled);67;1;Yes;No;net.infojobs.mobile.android
565;2020/01/17;WhatsApp;1463;50;Yes;No;com.whatsapp
566;2020/01/17;Santander;5;1;Yes;No;es.bancosantander.apps
567;2020/01/17;Camera;1;1;Yes;No;com.android.camera
568;2020/01/17;Gmail;640;38;Yes;No;com.google.android.gm
569;2020/01/17;Google;229;9;Yes;No;com.google.android.googlequicksearchbox
570;2020/01/17;Chrome;95;3;Yes;No;com.android.chrome
571;2020/01/18;LinkedIn (Uninstalled);996;29;Yes;No;com.linkedin.android
572;2020/01/18;Instagram;558;19;Yes;No;com.instagram.android
573;2020/01/18;Clock;16;1;Yes;No;com.android.deskclock
574;2020/01/18;Maps;970;32;Yes;No;com.google.android.apps.maps
575;2020/01/18;Phone;2422;5;Yes;No;com.android.incallui
576;2020/01/18;Google Play services;67;3;No;Yes;com.google.android.gms
577;2020/01/18;Contacts and dialer;92;6;Yes;No;com.android.contacts
578;2020/01/18;Gallery;47;1;Yes;No;com.miui.gallery
579;2020/01/18;System UI;35;18;No;Yes;com.android.systemui
580;2020/01/18;Spotify;489;17;No;No;com.spotify.music
581;2020/01/18;Android system;8;6;No;Yes;android
582;2020/01/18;EL PAÍS;338;9;Yes;No;com.elpais.elpais
583;2020/01/18;Chrome;41;2;Yes;No;com.android.chrome
584;2020/01/18;Gboard;1;1;No;Yes;com.google.android.inputmethod.latin
585;2020/01/18;Google;409;20;Yes;No;com.google.android.googlequicksearchbox
586;2020/01/18;Drive;745;8;Yes;No;com.google.android.apps.docs
587;2020/01/18;System launcher;1131;130;No;Yes;com.miui.home
588;2020/01/18;Camera;2;1;Yes;No;com.android.camera
589;2020/01/18;WhatsApp;4897;108;Yes;No;com.whatsapp
590;2020/01/18;Santander;256;6;Yes;No;es.bancosantander.apps
591;2020/01/18;Gmail;513;20;Yes;No;com.google.android.gm
592;2020/01/19;Instagram;1217;13;Yes;No;com.instagram.android
593;2020/01/19;LinkedIn (Uninstalled);2077;32;Yes;No;com.linkedin.android
594;2020/01/19;Clock;61;5;Yes;No;com.android.deskclock
595;2020/01/19;Gmail;598;23;Yes;No;com.google.android.gm
596;2020/01/19;Medium;479;1;Yes;No;com.medium.reader
597;2020/01/19;System UI;21;4;No;Yes;com.android.systemui
598;2020/01/19;Spotify;167;5;No;No;com.spotify.music
599;2020/01/19;Android system;2;1;No;Yes;android
600;2020/01/19;Chrome;244;4;Yes;No;com.android.chrome
601;2020/01/19;YouTube;26;1;Yes;No;com.google.android.youtube
602;2020/01/19;Google;183;7;Yes;No;com.google.android.googlequicksearchbox
603;2020/01/19;AntiVirus (Uninstalled);4;3;Yes;No;com.antivirus
604;2020/01/19;System launcher;1216;74;No;Yes;com.miui.home
605;2020/01/19;EL PAÍS;671;6;Yes;No;com.elpais.elpais
606;2020/01/19;Tinder (Uninstalled);113;3;Yes;No;com.tinder
607;2020/01/19;WhatsApp;3410;74;Yes;No;com.whatsapp
608;2020/01/19;Messaging;2;1;Yes;No;com.android.mms
609;2020/01/19;Calendar;187;3;Yes;No;com.android.calendar
610;2020/01/20;WhatsApp;3949;70;Yes;No;com.whatsapp
611;2020/01/20;Google;190;7;Yes;No;com.google.android.googlequicksearchbox
612;2020/01/20;Calculator;84;2;Yes;No;com.miui.calculator
613;2020/01/20;Chrome;1180;9;Yes;No;com.android.chrome
614;2020/01/20;EL PAÍS;506;7;Yes;No;com.elpais.elpais
615;2020/01/20;LinkedIn (Uninstalled);1608;36;Yes;No;com.linkedin.android
616;2020/01/20;System launcher;1660;122;No;Yes;com.miui.home
617;2020/01/20;Clock;42;3;Yes;No;com.android.deskclock
618;2020/01/20;Maps;558;18;Yes;No;com.google.android.apps.maps
619;2020/01/20;Tinder (Uninstalled);348;7;Yes;No;com.tinder
620;2020/01/20;Contacts and dialer;46;1;Yes;No;com.android.contacts
621;2020/01/20;Messaging;54;4;Yes;No;com.android.mms
622;2020/01/20;Gmail;548;30;Yes;No;com.google.android.gm
623;2020/01/20;System UI;8;4;No;Yes;com.android.systemui
624;2020/01/20;Calendar;4;2;Yes;No;com.android.calendar
625;2020/01/20;Weather;154;3;Yes;No;com.miui.weather2
626;2020/01/20;Instagram;1659;20;Yes;No;com.instagram.android
627;2020/01/20;Spotify;180;4;No;No;com.spotify.music
628;2020/01/20;Android system;4;1;No;Yes;android
629;2020/01/20;Browser;161;4;Yes;No;com.android.browser
630;2020/01/20;Phone;162;1;Yes;No;com.android.incallui
631;2020/01/21;Google Play services;1;1;No;Yes;com.google.android.gms
632;2020/01/21;Calculator;477;6;Yes;No;com.miui.calculator
633;2020/01/22;LinkedIn (Uninstalled);494;23;Yes;No;com.linkedin.android
634;2020/01/21;LinkedIn (Uninstalled);383;27;Yes;No;com.linkedin.android
635;2020/01/22;Spotify;13;1;No;No;com.spotify.music
636;2020/01/21;Spotify;349;3;No;No;com.spotify.music
637;2020/01/22;Gallery;16;1;Yes;No;com.miui.gallery
638;2020/01/21;YouTube;549;2;Yes;No;com.google.android.youtube
639;2020/01/22;Phone;2992;5;Yes;No;com.android.incallui
640;2020/01/21;Phone;24;2;Yes;No;com.android.incallui
641;2020/01/21;WhatsApp;1446;51;Yes;No;com.whatsapp
642;2020/01/22;WhatsApp;3541;73;Yes;No;com.whatsapp
643;2020/01/21;EL PAÍS;141;2;Yes;No;com.elpais.elpais
644;2020/01/22;Instagram;474;17;Yes;No;com.instagram.android
645;2020/01/21;Instagram;1948;35;Yes;No;com.instagram.android
646;2020/01/22;Clock;46;5;Yes;No;com.android.deskclock
647;2020/01/21;Clock;132;5;Yes;No;com.android.deskclock
648;2020/01/21;System launcher;773;57;No;Yes;com.miui.home
649;2020/01/22;System launcher;1331;70;No;Yes;com.miui.home
650;2020/01/22;EL PAÍS;128;3;Yes;No;com.elpais.elpais
651;2020/01/22;Maps;117;6;Yes;No;com.google.android.apps.maps
652;2020/01/21;Contacts and dialer;52;8;Yes;No;com.android.contacts
653;2020/01/21;Weather;399;8;Yes;No;com.miui.weather2
654;2020/01/22;Contacts and dialer;22;5;Yes;No;com.android.contacts
655;2020/01/21;Gmail;538;18;Yes;No;com.google.android.gm
656;2020/01/21;Chrome;25;1;Yes;No;com.android.chrome
657;2020/01/22;Google;87;2;Yes;No;com.google.android.googlequicksearchbox
658;2020/01/21;Google;92;3;Yes;No;com.google.android.googlequicksearchbox
659;2020/01/22;Gmail;592;20;Yes;No;com.google.android.gm
660;2020/01/23;Maps;108;9;Yes;No;com.google.android.apps.maps
661;2020/01/23;WhatsApp;3849;70;Yes;No;com.whatsapp
662;2020/01/23;LinkedIn (Uninstalled);1601;54;Yes;No;com.linkedin.android
663;2020/01/23;System launcher;1815;130;No;Yes;com.miui.home
664;2020/01/23;Clock;53;6;Yes;No;com.android.deskclock
665;2020/01/23;Instagram;1226;17;Yes;No;com.instagram.android
666;2020/01/23;Spotify;75;2;No;No;com.spotify.music
667;2020/01/23;App vault;22;2;No;Yes;com.mi.android.globalpersonalassistant
668;2020/01/23;TooGoodToGo;1;1;Yes;No;com.app.tgtg
669;2020/01/23;Drive;12;1;Yes;No;com.google.android.apps.docs
670;2020/01/23;EL PAÍS;229;7;Yes;No;com.elpais.elpais
671;2020/01/23;System UI;10;3;No;Yes;com.android.systemui
672;2020/01/23;Browser;166;3;Yes;No;com.android.browser
673;2020/01/23;YouTube;37;1;Yes;No;com.google.android.youtube
674;2020/01/23;Google;114;14;Yes;No;com.google.android.googlequicksearchbox
675;2020/01/23;Chrome;1961;8;Yes;No;com.android.chrome
676;2020/01/23;Gmail;627;26;Yes;No;com.google.android.gm
677;2020/01/24;Evernote;29;1;Yes;No;com.evernote
678;2020/01/25;Camera;44;1;Yes;No;com.android.camera
679;2020/01/25;LinkedIn (Uninstalled);1602;57;Yes;No;com.linkedin.android
680;2020/01/24;LinkedIn (Uninstalled);1544;45;Yes;No;com.linkedin.android
681;2020/01/24;AntiVirus (Uninstalled);10;4;Yes;No;com.antivirus
682;2020/01/25;Tinder (Uninstalled);126;5;Yes;No;com.tinder
683;2020/01/24;System UI;53;9;No;Yes;com.android.systemui
684;2020/01/24;Gallery;140;3;Yes;No;com.miui.gallery
685;2020/01/25;System UI;5;3;No;Yes;com.android.systemui
686;2020/01/24;Security;3;1;Yes;No;com.miui.securitycenter
687;2020/01/24;Maps;626;10;Yes;No;com.google.android.apps.maps
688;2020/01/24;Phone;381;2;Yes;No;com.android.incallui
689;2020/01/25;Maps;34;1;Yes;No;com.google.android.apps.maps
690;2020/01/25;Phone;1963;3;Yes;No;com.android.incallui
691;2020/01/24;WhatsApp;3470;78;Yes;No;com.whatsapp
692;2020/01/25;WhatsApp;2778;88;Yes;No;com.whatsapp
693;2020/01/25;Clock;92;7;Yes;No;com.android.deskclock
694;2020/01/24;System launcher;1556;104;No;Yes;com.miui.home
695;2020/01/24;Clock;23;3;Yes;No;com.android.deskclock
696;2020/01/25;Spotify;216;5;No;No;com.spotify.music
697;2020/01/24;Instagram;121;5;Yes;No;com.instagram.android
698;2020/01/24;Spotify;216;5;No;No;com.spotify.music
699;2020/01/25;System launcher;1689;141;No;Yes;com.miui.home
700;2020/01/24;Drive;24;1;Yes;No;com.google.android.apps.docs
701;2020/01/25;EL PAÍS;60;3;Yes;No;com.elpais.elpais
702;2020/01/24;EL PAÍS;117;1;Yes;No;com.elpais.elpais
703;2020/01/25;Instagram;735;14;Yes;No;com.instagram.android
704;2020/01/24;Android system;4;2;No;Yes;android
705;2020/01/25;Android system;3;1;No;Yes;android
706;2020/01/24;Contacts and dialer;135;9;Yes;No;com.android.contacts
707;2020/01/25;Browser;36;2;Yes;No;com.android.browser
708;2020/01/25;Contacts and dialer;22;6;Yes;No;com.android.contacts
709;2020/01/24;Browser;6;1;Yes;No;com.android.browser
710;2020/01/24;Google;131;6;Yes;No;com.google.android.googlequicksearchbox
711;2020/01/24;YourHour;59;2;Yes;No;com.mindefy.phoneaddiction.mobilepe
712;2020/01/24;Santander;83;3;Yes;No;es.bancosantander.apps
713;2020/01/25;Chrome;259;4;Yes;No;com.android.chrome
714;2020/01/25;Santander;159;1;Yes;No;es.bancosantander.apps
715;2020/01/24;Gmail;1096;31;Yes;No;com.google.android.gm
716;2020/01/25;Google;35;4;Yes;No;com.google.android.googlequicksearchbox
717;2020/01/25;Gmail;930;39;Yes;No;com.google.android.gm
718;2020/01/26;Maps;37;1;Yes;No;com.google.android.apps.maps
719;2020/01/26;LinkedIn (Uninstalled);1052;29;Yes;No;com.linkedin.android
720;2020/01/26;Banking (Uninstalled);11;2;Yes;No;com.ing.mobile
721;2020/01/26;WhatsApp;3263;55;Yes;No;com.whatsapp
722;2020/01/26;Clock;99;4;Yes;No;com.android.deskclock
723;2020/01/26;Spotify;347;9;No;No;com.spotify.music
724;2020/01/26;System launcher;2091;116;No;Yes;com.miui.home
725;2020/01/26;Instagram;3553;48;Yes;No;com.instagram.android
726;2020/01/26;EL PAÍS;800;10;Yes;No;com.elpais.elpais
727;2020/01/26;Browser;166;3;Yes;No;com.android.browser
728;2020/01/26;Tinder (Uninstalled);1;1;Yes;No;com.tinder
729;2020/01/26;Gmail;1030;41;Yes;No;com.google.android.gm
730;2020/01/26;YourHour;12;2;Yes;No;com.mindefy.phoneaddiction.mobilepe
731;2020/01/26;Chrome;265;5;Yes;No;com.android.chrome
732;2020/01/26;Google;267;9;Yes;No;com.google.android.googlequicksearchbox
733;2020/01/27;LinkedIn (Uninstalled);951;38;Yes;No;com.linkedin.android
734;2020/01/27;Maps;11;1;Yes;No;com.google.android.apps.maps
735;2020/01/27;Clock;164;6;Yes;No;com.android.deskclock
736;2020/01/27;WhatsApp;1045;36;Yes;No;com.whatsapp
737;2020/01/27;Calendar;22;1;Yes;No;com.google.android.calendar
738;2020/01/27;Gallery;49;2;Yes;No;com.miui.gallery
739;2020/01/27;Instagram;3099;49;Yes;No;com.instagram.android
740;2020/01/27;Spotify;279;5;No;No;com.spotify.music
